Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_9.5,over_real_9.5,prob_over_10.5,over_real_10.5
2023-11-25,Championship,Preston,Cardiff,19.0,2023-11-24,0.43816804116869046,1.0,0.33176037261418256,1.0
2023-11-25,Championship,Plymouth,Sunderland,18.0,2023-11-24,0.8030477135538129,1.0,0.7235533646553547,1.0
2023-11-25,Championship,Leicester,Watford,8.0,2023-11-24,0.4675996591343981,0.0,0.359856129569498,0.0
2023-11-25,Championship,Millwall,Coventry,7.0,2023-11-24,0.54611232731912,0.0,0.4371854865312675,0.0
2023-11-25,Championship,Huddersfield,Southampton,9.0,2023-11-24,0.7126846407958816,0.0,0.6168182234183847,0.0
2023-11-25,Championship,Bristol City,Middlesbrough,11.0,2023-11-24,0.5981234963260077,1.0,0.4911835596797413,1.0
2023-11-25,Championship,Birmingham,Sheffield Weds,12.0,2023-11-24,0.4398368133390401,1.0,0.3332823613044421,1.0
2023-11-25,Championship,Norwich,QPR,11.0,2023-11-24,0.613683299680347,1.0,0.508141120068067,1.0
2023-11-28,Championship,Watford,Norwich,12.0,2023-11-24,0.5290776960686603,1.0,0.4200093936181777,1.0
2023-11-28,Championship,QPR,Stoke,20.0,2023-11-24,0.5726631757505888,1.0,0.4643758010161303,1.0
2023-11-28,Championship,Middlesbrough,Preston,10.0,2023-11-24,0.5763381870054519,1.0,0.46941076415919425,0.0
2023-11-28,Championship,Coventry,Plymouth,13.0,2023-11-24,0.8716222202752614,1.0,0.8110655982723294,1.0
2023-11-28,Championship,Cardiff,West Brom,9.0,2023-11-24,0.5237971312260921,0.0,0.4148797736669467,0.0
2023-11-28,Championship,Hull,Rotherham,12.0,2023-11-24,0.5770705301499637,1.0,0.46985807813180763,1.0
2023-11-29,Championship,Blackburn,Birmingham,17.0,2023-11-24,0.5407516669857988,1.0,0.43213109060733157,1.0
2023-11-29,Championship,Leeds,Swansea,11.0,2023-11-24,0.5689140892037089,1.0,0.4615955365633753,1.0
2023-11-29,Championship,Sheffield Weds,Leicester,9.0,2023-11-24,0.42462350620371414,0.0,0.31904021340871336,0.0
2023-11-29,Championship,Southampton,Bristol City,9.0,2023-11-24,0.7813657206573126,0.0,0.698278460763427,0.0
2023-11-29,Championship,Sunderland,Huddersfield,14.0,2023-11-24,0.50854738345702,1.0,0.40008554797588547,1.0
2023-11-29,Championship,Ipswich,Millwall,6.0,2023-11-24,0.5541533776284094,0.0,0.4456522933958456,0.0
2023-12-01,Championship,Preston,QPR,10.0,2023-11-24,0.49750615225631023,1.0,0.3887191483965403,0.0
2023-12-02,Championship,Swansea,Huddersfield,20.0,2023-11-24,0.458201542485388,1.0,0.35085493028777365,1.0
2023-12-02,Championship,Southampton,Cardiff,10.0,2023-11-24,0.7381032543605037,1.0,0.6470134950950798,0.0
2023-12-02,Championship,Sheffield Weds,Blackburn,10.0,2023-11-24,0.4899328614986159,1.0,0.38142886101505025,0.0
2023-12-02,Championship,Plymouth,Stoke,15.0,2023-11-24,0.8315871936871907,1.0,0.759102382998456,1.0
2023-12-02,Championship,Millwall,Sunderland,8.0,2023-11-24,0.4692023096535116,0.0,0.36121613961610194,0.0
2023-12-02,Championship,West Brom,Leicester,10.0,2023-11-24,0.5245003830066657,1.0,0.41563592062848453,0.0
2023-12-02,Championship,Ipswich,Coventry,7.0,2023-11-24,0.6412372307847932,0.0,0.5370410204124665,0.0
